,Unnamed: 0,gvkey,deal year,Target name,pdpassgn,patents
794,794,2299,2009,CardioDynamics International Corp,12661986.0,"[6561986, 6602201, 6636754, 7043293, 7149576]"
795,795,2950,2009,Chattem Inc,10149748.0,"[3941722, 4049748, 4265975, 4279890, 4280917, 4303538, 4312769, 4324670]"
796,796,2950,2009,Chattem Inc,12867559.0,"[6048552, 6110506, 6444232, 6498262, 6767559]"
797,797,7268,2009,Merrimac Industries Inc,10337434.0,"[4237434, 5063365, 5306281, 5308353, 5867072, 6099677, 6137383, 6154106, 6204736, 6208220, 6395374, 6765455, 6774743, 6961990, 7042307, 7127808]"
798,798,9459,2009,Schering Plough Corp,12579654.0,[6479654]
799,799,9459,2009,Schering Plough Corp,10583854.0,"[3939842, 4289749, 4291014, 4291015, 4292301, 4292302, 4292303, 4294820, 4297995, 4321252, 4424209, 4425336, 4428925, 4428926, 4432965, 4438139, 4442941, 4454142, 4456587, 4460562, 4466953, 4470962, 4472372, 4482533, 4483854, 4483860, 4484577, 4492685, 4496570, 4508702, 4511570, 4535157, 4542013, 4555399, 4556678, 4562206, 4567185, 4579731, 4585452, 4587118, 4594356, 4634587, 4639455, 4679555, 4689213, 4708867, 4722726, 4764381, 4859707, 4863743, 4885174, 4983396, 5186938]"
800,800,10553,2009,3Com Corp,11516776.0,"[5008901, 5416776, 5438536, 5438614, 5472351, 5515398, 5528595, 5535014, 5577105, 5579305, 5588028, 5657452, 5717690, 5724413, 5768525, 5796742, 7050523]"
801,801,10553,2009,3Com Corp,11749001.0,"[5638540, 5649001, 5650669, 5777836, 5783999, 5797771, 5845243]"
802,802,10553,2009,3Com Corp,11659883.0,"[4809264, 5301303, 5303266, 5305350, 5311593, 5337310, 5559883]"
803,803,10553,2009,3Com Corp,13083323.0,"[6983323, 7024489]"
804,804,10553,2009,3Com Corp,11931678.0,"[5646983, 5705949, 5805228, 5831678, 5841842, 5864681, 5892757, 5912888, 5926226, 6072830, 6088334, 6097794]"
805,805,12136,2009,Sun Microsystems Inc,11134904.0,"[3947887, 3969663, 3975789, 3978546, 3982226, 4001686, 4001818, 4065799, 4147896, 4153816, 4165449, 4184051, 4188434, 4189113, 4218587, 4251881, 4271519, 4277844, 4284850, 4314100, 4321517, 4326226, 4331306, 4331966, 4331991, 4345280, 4352957, 4365112, 4389687, 4396964, 4397428, 4398227, 4402025, 4410148, 4414590, 4426225, 4426251, 4426750, 4428286, 4430712, 4454415, 4456200, 4458144, 4464567, 4466041, 4467421, 4468730, 4470082, 4476526, 4477755, 4480217, 4480302, 4484176, 4494711, 4502021, 4502647, 4503501, 4507592, 4519078, 4523243, 4531166, 4533991, 4535372, 4536836, 4538189, 4539608, 4541076, 4550884, 4551772, 4553892, 4557435, 4566652, 4577811, 4581565, 4595959, 4600682, 4622599, 4625215, 4625217, 4633423, 4634896, 4635142, 4635870, 4639808, 4680480, 4682993, 4697167, 4697232, 4755928, 4767933, 4780808, 4810239, 4812927, 4813357, 4835634, 4837672, 4839197, 4849250, 4851932, 4854036, 4864511, 4866836, 4869607, 4878085, 4879448, 4885676, 4889982, 4891240, 4891724, 4908777, 4914656, 4914710, 4924275, 4928245, 4929946, 4932826, 4944995, 4945429, 4953044, 4964941, 4969252, 4979135, 4979386, 4988998, 4989205, 4989206, 4991036, 5004393, 5008808, 5025398, 5029024, 5034089, 5034904, 5035627, 5041929, 5045958, 5058822, 5060089, 5072378, 5074836, 5077736, 5095310, 5097588, 5118970, 5121479, 5124987, 5128815, 5131087, 5142208, 5143459, 5146588, 5149222, 5155811, 5155835, 5155845, 5160078, 5162977, 5164909, 5193184, 5194011, 5202809, 5206774, 5210866, 5212611, 5212681, 5219129, 5219258, 5223989, 5224641, 5226779, 5232180, 5232375, 5235689, 5236296, 5239437, 5239659, 5242259, 5243605, 5247406, 5247638, 5249981, 5251090, 5253184, 5253246, 5253911, 5255272, 5258882, 5259726, 5261626, 5268908, 5269019, 5273439, 5274584, 5276666, 5277534, 5277540, 5278708, 5290070, 5293285, 5293290, 5293556, 5298901, 5303034, 5303875, 5310107, 5315461, 5321353, 5323327, 5325028, 5325249, 5325251, 5325255, 5325370, 5325505, 5326045, 5329622, 5331232, 5333810, 5336030, 5341479, 5344332, 5345216, 5350629, 5351159, 5354155, 5357093, 5359476, 5359606, 5366173, 5367415, 5367471, 5369532, 5369641, 5371644, 5371850, 5371882, 5374003, 5379391, 5386551, 5388060, 5394285, 5394532, 5394543, 5396620, 5403140, 5403639, 5404361, 5404503, 5408200, 5410546, 5410667, 5412194, 5415471, 5416914, 5418664, 5421697, 5423116, 5424526, 5428499, 5428624, 5430855, 5430922, 5431356, 5436887, 5443220, 5446357, 5446853, 5447279, 5448511, 5449091, 5449229, 5454485, 5456528, 5456569, 5459708, 5459857, 5463519, 5465187, 5469324, 5478021, 5479097, 5479581, 5482236, 5485321, 5487171, 5489767, 5493944, 5501515, 5504983, 5504993, 5505834, 5509468, 5511871, 5513947, 5519554, 5519583, 5526198, 5532583, 5533039, 5535334, 5537901, 5546315, 5546390, 5546650, 5547142, 5550816, 5550998, 5551139, 5557484, 5557528, 5566032, 5566039, 5566170, 5566315, 5566316, 5568491, 5570242, 5572393, 5572670, 5576903, 5581724, 5594608, 5598410, 5602764, 5618005, 5619384, 5619621, 5619675, 5623507, 5629815, 5632012, 5638506, 5652885, 5657937, 5673269, 5675724, 5692623, 5696755, 5700125, 5710683, 5717884, 5719717, 5734540, 5737024, 5751527, 5758151, 5764431, 5784772, 5795042, 5808529, 5811018, 5814171, 5816519, 5826811, 5828847, 5836735, 5842040, 5848872, 5850328, 5850569, 5855056, 5867685, 5876614, 5889648, 5898533, 5911179, 5915264, 5920439, 5923506, 5926339, 5927834, 5930086, 5939799, 5943196, 5949342, 5950218, 5953184, 5956215, 5963389, 5963400, 5963401, 5969898, 5969913, 5971281, 5973869, 5973876, 5974058, 5991117, 5992782, 5992783, 5995320, 5997381, 6002554, 6011669, 6018429, 6021026, 6023156, 6023385, 6024884, 6031676, 6032209, 6038092, 6038108, 6038639, 6044435, 6052765, 6057980, 6059509, 6064647, 6068436, 6069777, 6072766, 6075666, 6081857, 6082554, 6084740, 6084874, 6094605, 6097570, 6100788, 6101059, 6101060, 6108161, 6108749, 6115217, 6115781, 6116535, 6118605, 6119183, 6119208, 6125096, 6126257, 6129427, 6130800, 6134624, 6142402, 6151194, 6151666, 6153999, 6154341, 6154342, 6154797, 6155659, 6155766, 6158942, 6160681, 6161888, 6164579, 6166870, 6167496, 6175319, 6185659, 6191917, 6191919, 6191925, 6194796, 6195238, 6195730, 6196908, 6208483, 6212036, 6212040, 6212586, 6213705, 6215614, 6219313, 6226688, 6229667, 6229674, 6230229, 6233109, 6236525, 6236529, 6239930, 6243225, 6244677, 6246549, 6252739, 6260006, 6260115, 6262863, 6265982, 6270031, 6271983, 6272534, 6273352, 6275349, 6275864, 6278594, 6279845, 6282055, 6283396, 6286078, 6288862, 6289425, 6301637, 6304400, 6304798, 6311251, 6311259, 6314338, 6317814, 6322015, 6327519, 6330621, 6331773, 6331928, 6333831, 6345338, 6347020, 6347389, 6349150, 6351792, 6362746, 6362934, 6364233, 6366422, 6381096, 6385145, 6386116, 6393335, 6404587, 6409450, 6411462, 6418481, 6421767, 6430008, 6431876, 6433272, 6433959, 6434683, 6435451, 6437946, 6438448, 6441980, 6441985, 6441990, 6441991, 6441992, 6442296, 6445537, 6445538, 6445587, 6446175, 6446176, 6452747, 6457109, 6466990, 6469854, 6469860, 6471308, 6473062, 6473960, 6476990, 6477009, 6477010, 6477765, 6480351, 6480759, 6490114, 6493835, 6494663, 6496329, 6496901, 6497377, 6498699, 6498723, 6499112, 6499928, 6501196, 6501620, 6508674, 6512651, 6515827, 6522490, 6529995, 6529996, 6529997, 6532402, 6532527, 6532548, 6535349, 6535792, 6535967, 6539876, 6545834, 6546458, 6549363, 6550391, 6557141, 6563662, 6563669, 6563771, 6570734, 6570738, 6571362, 6574059, 6574173, 6577467, 6580578, 6581185, 6587307, 6590841, 6591164, 6600623, 6600967, 6607344, 6608730, 6609046, 6615330, 6618823, 6621656, 6633481, 6636779, 6639879, 6640294, 6641408, 6643565, 6643671, 6650495, 6651887, 6653751, 6658526, 6663034, 6663986, 6669430, 6669431, 6671316, 6671580, 6671766, 6674373, 6674618, 6681261, 6683749, 6683793, 6687070, 6690535, 6690994, 6691001, 6698359, 6699395, 6701404, 6708272, 6710967, 6710968, 6714490, 6715030, 6718228, 6721625, 6722284, 6722564, 6724561, 6728736, 6728770, 6732010, 6732125, 6732294, 6735765, 6736583, 6738839, 6741182, 6742084, 6744594, 6751040, 6751048, 6751714, 6754037, 6760644, 6764006, 6765770, 6768606, 6771638, 6774893, 6775344, 6777903, 6779077, 6779094, 6779095, 6781784, 6781789, 6786445, 6788497, 6789161, 6791788, 6795511, 6798612, 6798841, 6799239, 6801834, 6804755, 6808353, 6810306, 6816957, 6819126, 6819528, 6819560, 6825485, 6826020, 6826453, 6831982, 6834215, 6834324, 6834325, 6839819, 6840360, 6842312, 6842841, 6851909, 6856985, 6862173, 6862608, 6867614, 6868049, 6874035, 6877128, 6885518, 6885911, 6891695, 6894858, 6898036, 6898688, 6901414, 6903892, 6904508, 6906888, 6907419, 6912104, 6912537, 6912629, 6914744, 6915315, 6915559, 6915975, 6918040, 6922307, 6925525, 6925528, 6925531, 6930855, 6931304, 6931578, 6932295, 6934105, 6934115, 6937412, 6938123, 6943987, 6946598, 6947241, 6955319, 6955322, 6956709, 6957330, 6961792, 6967802, 6969021, 6970314, 6970331, 6971602, 6973556, 6976145, 6978356, 6981198, 6985430, 6990604, 6994293, 6996682, 6999460, 7000088, 7000860, 7002961, 7004392, 7006317, 7007043, 7007044, 7007048, 7007072, 7007152, 7007193, 7009798, 7009818, 7010797, 7014235, 7019930, 7021883, 7023651, 7024395, 7036043, 7040564, 7042720, 7046586, 7047346, 7047359, 7050272, 7055081, 7057848, 7068464, 7073038, 7077353, 7079359, 7080146, 7080212, 7080378, 7080388, 7082006, 7085091, 7088579, 7096341, 7107272, 7114013, 7118814, 7123450, 7130139, 7130140, 7130145, 7130152, 7130983, 7133247, 7136801, 7139141, 7139156, 7139863, 7139874, 7139891, 7143216, 7145460, 7146485, 7146622, 7147180, 7154757, 7155634]"
806,806,12136,2009,Sun Microsystems Inc,12936890.0,[6836890]
807,807,12136,2009,Sun Microsystems Inc,12932380.0,"[6782411, 6832380, 6925606, 6983479]"
808,808,12136,2009,Sun Microsystems Inc,11557797.0,[5457797]
809,809,12390,2009,Candela Corp,12298533.0,"[6031615, 6130749, 6198533, 6229610, 6268919, 6392749, 6665078, 6717671, 6757056, 6781103, 6897957, 6909500, 7123357]"
810,810,12390,2009,Candela Corp,10466570.0,"[4366570, 4497018, 4506196, 4647830, 5810801, 6026816, 6059772, 6120497, 6200308, 6364872, 6512782, 6514241, 6514244, 6659999, 6743222, 6829260]"
811,811,12390,2009,Candela Corp,11840076.0,[5740076]
812,812,12390,2009,Candela Corp,12895117.0,"[6795117, 7015960]"
813,813,12390,2009,Candela Corp,11471600.0,"[4802461, 4811188, 4829262, 4961414, 4977571, 5029791, 5066293, 5071422, 5083549, 5109830, 5113462, 5287380, 5312395, 5360425, 5371600, 5400791, 5530553, 5598426, 5599342]"
814,814,12390,2009,Candela Corp,10217270.0,"[4117270, 4633040]"
815,815,12679,2009,Silicon Graphics Inc,10861733.0,[4761733]
816,816,19069,2009,Neurogen Corp,12275015.0,"[5095015, 5130430, 5159083, 5182290, 5182386, 5185446, 5212310, 5216159, 5243049, 5266698, 5286860, 5306819, 5312822, 5326868, 5328912, 5367077, 5426186, 5428164, 5451585, 5463054, 5473073, 5484944, 5510480, 5585490, 5594141, 5597920, 5602168, 5604235, 5606059, 5608079, 5610299, 5625063, 5633376, 5633377, 5637724, 5637725, 5644057, 5646279, 5646280, 5646281, 5656632, 5656762, 5659033, 5668283, 5677309, 5677454, 5681956, 5686614, 5688654, 5688950, 5693801, 5696260, 5703083, 5703235, 5703237, 5710274, 5712392, 5723462, 5723608, 5739337, 5744472, 5744602, 5744603, 5750700, 5750702, 5760225, 5760234, 5763609, 5773616, 5789410, 5792766, 5804685, 5804686, 5817813, 5840888, 5847136, 5849927, 5859246, 5883257, 5892041, 5908932, 5910586, 5910590, 5912350, 5922879, 5925770, 5929246, 5932729, 5932734, 5936095, 5948912, 5952501, 5955465, 5955613, 5962455, 5972945, 5973152, 5977367, 5985873, 6002005, 6008352, 6013650, 6013799, 6015900, 6020492, 6025493, 6031097, 6034252, 6040448, 6040459, 6069251, 6080873, 6084098, 6096887, 6100255, 6103731, 6103903, 6114530, 6121260, 6127395, 6127399, 6133265, 6133282, 6143760, 6147085, 6156751, 6156898, 6166203, 6166205, 6172229, 6175015, 6177566, 6177569, 6194427, 6194574, 6211187, 6211365, 6211366, 6221869, 6221871, 6221875, 6235752, 6239179, 6245768, 6252077, 6268496, 6271241, 6281220, 6281237, 6281359, 6284759, 6284761, 6284766, 6288230, 6291463, 6291473, 6294530, 6297252, 6297256, 6300360, 6310063, 6310212, 6313141, 6316470, 6316617, 6331629, 6333329, 6353103, 6353109, 6355644, 6355651, 6358949, 6358955, 6362186, 6369053, 6372743, 6380209, 6380210, 6384224, 6399604, 6403591, 6413956, 6413982, 6414147, 6420365, 6423711, 6426347, 6429312, 6432946, 6432958, 6436932, 6436941, 6440969, 6441175, 6444819, 6448246, 6448259, 6451809, 6469041, 6472402, 6476038, 6482611, 6482844, 6486164, 6495686, 6495688, 6506762, 6509366, 6511987, 6515133, 6515140, 6528649, 6544996, 6548509, 6552037, 6559163, 6566367, 6569861, 6583169, 6613901, 6624175, 6627624, 6646124, 6653471, 6656941, 6656943, 6670371, 6673811, 6696445, 6703393, 6720339, 6723332, 6723730, 6723743, 6737242, 6743817, 6753336, 6777422, 6797824, 6828329, 6852730, 6858637, 6861529, 6867009, 6884815, 6887875, 6894044, 6906075, 6916819, 6916827, 6916830, 6936617, 6943173, 6943199, 6949562, 6951864, 6953801, 6972293, 6982268, 6995161, 7008947, 7030144, 7034034, 7037922, 7041664, 7053093, 7060451, 7074799, 7074929, 7078187, 7078484, 7081458, 7101887, 7109351, 7122546, 7141391, 7148225]"
817,817,24191,2009,Medarex Inc,10965599.0,"[4859674, 4865599, 4997761, 5166317, 5202252, 5441937, 5618553, 5876438, 6063396]"
818,818,28145,2009,Wind River Systems Inc,10896179.0,"[4796179, 5133045, 5456130, 5612866, 5613419, 5790652, 5884235, 6003077, 6022483]"
819,819,28758,2009,SPSS Inc,11789708.0,"[5689708, 6134549]"
820,820,28942,2009,Corrpro Cos Inc,10898657.0,"[4710644, 4778949, 4798657, 5065893, 5141607, 5216370, 5340455, 5370783, 5411646, 5885427, 5902463, 5932087, 6187161, 6315876, 6673309]"
821,821,30697,2009,Affiliated Computer Services Inc,,
822,822,61253,2009,AXS-One Inc,,
823,823,62712,2009,i2 Technologies Inc,12434146.0,"[6321207, 6321230, 6332130, 6332155, 6334146, 6360249, 6366922, 6370509, 6374227, 6374249, 6374252, 6397191, 6397192, 6442528, 6442554, 6456996, 6462736, 6480894, 6486899, 6490566, 6560501, 6560502, 6567783, 6574619, 6577304, 6631363, 6658413, 6708161, 6731998, 6778991, 6785689, 6820076, 6826538, 6828968, 6836689, 6839711, 6845499, 6857017, 6868299, 6873994, 6874008, 6895384, 6895550, 6898593, 6920476, 6922675, 6934686, 6944598, 6947905, 6947982, 6957234, 6963847, 6963849, 6973626, 6980885, 6980966, 6983276, 6983421, 6988104, 6988111, 7003729, 7013485, 7024265, 7024371, 7031955, 7039562, 7039597, 7039602, 7039833, 7043444, 7050874, 7054841, 7055137, 7062540, 7062542, 7065499, 7073164, 7085729, 7086062, 7089196, 7089330, 7093233, 7117163, 7117164, 7127416, 7127458, 7130809, 7139719, 7149744]"
824,824,62712,2009,i2 Technologies Inc,12288989.0,"[5630123, 5764543, 5832532, 5845258, 5930156, 5931900, 5937155, 5943244, 5974395, 5983194, 5995945, 6031984, 6047290, 6055519, 6055533, 6076108, 6085220, 6119149, 6167380, 6188989, 6222533, 6233493, 6233572, 6266655, 6289384, 6289385, 6708174, 7028000]"
825,825,63898,2009,Midway Games Inc,12588505.0,"[6287201, 6488505, 6540607, 6572477, 6592375, 6755654]"
826,826,63898,2009,Midway Games Inc,12575083.0,"[6224485, 6315673, 6475083, 6545661, 6563523, 6565435, 6605003, 6648760, 6699124]"
827,827,63898,2009,Midway Games Inc,12415668.0,"[5837934, 6040758, 6264555, 6287197, 6315668, 6405432, 6406372]"
828,828,63996,2009,CV Therapeutics Inc,11529937.0,"[5429937, 5521303, 5663450, 5679375, 5789416, 5834487, 5840875, 5866702, 5869537, 5981299, 6075150, 6117887, 6180615, 6214807, 6258793, 6294522, 6303607, 6369062, 6403567, 6440948, 6451798, 6479496, 6503911, 6525057, 6528511, 6537974, 6548548, 6552023, 6562826, 6573264, 6576619, 6576620, 6599283, 6605597, 6617328, 6620814, 6632801, 6638970, 6642210, 6677336, 6677342, 6677343, 6770634, 6781000, 6794390, 6818647, 6821774, 6825349, 6835563, 6849632, 6852723, 6852724, 6894021, 6900219, 6914053, 6930111, 6946449, 6977300, 6995285, 7001909, 7005425, 7022681, 7022710, 7026321, 7056924, 7071174, 7105665, 7109180, 7109330, 7115610, 7125876, 7125993, 7144871, 7144872]"
829,829,64397,2009,Avocent Corp,12801380.0,"[6701380, 7113978, 7136946]"
830,830,64397,2009,Avocent Corp,12771756.0,"[6256014, 6378009, 6671756, 6681250, 6807639, 7006700, 7062596]"
831,831,64397,2009,Avocent Corp,12848473.0,"[6633905, 6748473, 7020732]"
832,832,65072,2009,AMICAS Inc,13100186.0,[7000186]
833,833,65550,2009,Logility Inc,,
834,834,66698,2009,CuraGen Corp,12441256.0,"[5871697, 5938904, 5972693, 5977311, 5986055, 5993634, 6013630, 6017434, 6027941, 6057101, 6083693, 6141657, 6150179, 6190868, 6193866, 6211435, 6218121, 6231812, 6236945, 6274320, 6341256, 6355423, 6372490, 6395478, 6410239, 6418382, 6420155, 6429303, 6432361, 6433249, 6436642, 6453245, 6475722, 6476193, 6482621, 6485625, 6486299, 6489109, 6514939, 6515202, 6521412, 6534291, 6537554, 6551812, 6554985, 6573364, 6600019, 6610480, 6620615, 6627405, 6630615, 6653448, 6670464, 6673577, 6689866, 6699967, 6750012, 6753314, 6822140, 6852845, 6855806, 6863889, 6872704, 6875567, 6875570, 6903201, 6916907, 6942992, 6964849, 6974684, 6982250, 6987212, 6989232, 6991901, 6992170, 7001766, 7005499, 7016788, 7033790, 7045509, 7056885, 7060444, 7108972, 7109000, 7112668, 7122345]"
835,835,113361,2009,Catapult Communications Corp,,
836,836,118003,2009,Perot Systems Corp,12411175.0,"[6275820, 6311175, 6393387, 6418445, 6490579, 6735771, 6785592, 6970813, 7092895]"
837,837,118445,2009,Vignette Corp,12787793.0,"[6263332, 6330592, 6438540, 6687793, 6732185, 6850941, 6865574, 6882995, 6892377, 6996612, 7024452, 7028024, 7062515, 7127486, 7146369, 7155506]"
838,838,119216,2009,Varian Inc,12293461.0,"[5938406, 5939635, 5940576, 5947694, 5971725, 5982179, 5986453, 5986454, 6002477, 6008650, 6011395, 6025719, 6054855, 6057161, 6068459, 6069355, 6071092, 6071410, 6074165, 6078120, 6100694, 6135416, 6137104, 6154030, 6155097, 6158986, 6164144, 6177669, 6177798, 6179573, 6193461, 6198957, 6201392, 6207955, 6218835, 6220824, 6236206, 6238565, 6251530, 6255824, 6264433, 6274867, 6285189, 6294780, 6301952, 6303909, 6320382, 6323647, 6359437, 6366093, 6366798, 6366872, 6369570, 6377047, 6380737, 6380742, 6388385, 6394747, 6396274, 6411092, 6414491, 6420871, 6434847, 6464939, 6468474, 6474182, 6486309, 6489172, 6489768, 6490782, 6491873, 6492127, 6496618, 6498487, 6509737, 6515260, 6546821, 6552544, 6562301, 6571821, 6576897, 6578259, 6590394, 6593743, 6607351, 6611334, 6612546, 6617578, 6661512, 6667674, 6673319, 6710336, 6727480, 6730904, 6735851, 6764288, 6764651, 6765381, 6767192, 6768304, 6768305, 6774634, 6794646, 6794868, 6806713, 6812703, 6812706, 6816789, 6818456, 6818888, 6833111, 6833704, 6835048, 6876200, 6884047, 6888133, 6888348, 6917201, 6926823, 6950568, 6962674, 6972568, 6980000, 7019526, 7023210, 7034293, 7047144, 7049150, 7053614, 7056858, 7061745, 7064549, 7068034, 7081753, 7088102, 7102349, 7106063, 7119542, 7125488, 7125945, 7132829, 7145136, 7151869]"
839,839,120822,2009,Goldleaf Financial Solutions Inc,,
840,840,124678,2009,Interwoven Inc,12775299.0,[6675299]
841,841,145809,2009,LogicVision Inc,11912469.0,"[5659312, 5812469, 5900753, 5923676, 6000051, 6115827, 6145105, 6204694, 6211803, 6327684, 6330681, 6363520, 6396889, 6442722, 6487688, 6492798, 6510534, 6536008, 6567971, 6586921, 6590412, 6614263, 6615392, 6671839, 6678875, 6691269, 6703820, 6717415, 6725435, 6738938, 6745359, 6760874, 6763489, 6829730, 6834361, 6862717, 6868532, 6883134, 6885213, 6895535, 6961871, 7103860, 7139946, 7155651]"
842,842,148870,2009,Advanced Medical Optics Inc,11439121.0,"[5009660, 5108388, 5163934, 5188631, 5207668, 5219343, 5219344, 5312320, 5339121, 5549597, 5556395, 5646791, 5711762, 5713892, 5729564, 5735843, 5795351, 5807379, 5865832, 5912775, 5966197, 6004313, 6044113, 6056740, 6068625, 6099522, 6132421, 6193710, 6195164, 6203539, 6245059, 6251101, 6280435, 6283954, 6296634, 6299307, 6302876, 6315413, 6319247, 6322216, 6331177, 6364873, 6406473, 6419671, 6488676, 6491686, 6497701, 6520958, 6530916, 6558373, 6559934, 6562026, 6572607, 6582445, 6592574, 6605081, 6638271, 6663619, 6666855, 6673062, 6679878, 6685319, 6702809, 6726680, 6755818, 6768576, 6772053, 6773430, 6793654, 6816316, 6846310, 6864478, 6910770, 6913603, 6932808, 6964659, 6973112, 6984227, 7001373, 7001376, 7004935, 7008415, 7040759, 7044602, 7077838, 7083609, 7108691, 7128416, 7133137]"
843,843,158746,2009,Metabasis Therapeutics Inc,11863597.0,"[5763596, 5763597, 5795977, 5864033, 6054587, 6284748, 6294672, 6312662, 6399782, 6489476, 6680379, 6752981, 6756360, 6919322, 6946115, 6965033, 6967193, 7148349, 7151092]"
844,844,159125,2009,etrials Worldwide Inc,,
845,845,162356,2009,Emageon Inc,,
846,846,174871,2009,Omniture Inc,,
847,847,176663,2009,Cougar Biotechnology Inc,,
848,848,177286,2009,Starent Networks Corp,13080440.0,"[6980440, 6985464]"
849,849,177740,2009,Data Domain Inc,,
850,850,178547,2009,Targanta Therapeutics Corp,,
851,851,178645,2009,Metavante Technologies Inc,,
852,852,179459,2009,iBasis Inc,,
853,853,3971,2010,Dionex Corp,12101081.0,"[4119580, 4127437, 4148705, 4242097, 4265634, 4314823, 4351909, 4376047, 4455233, 4482967, 4486312, 4512545, 4644807, 4700059, 4751189, 4839788, 4999098, 5045204, 5248426, 5271903, 5296115, 5316630, 5324752, 5352360, 5441613, 5457626, 5518622, 5532279, 5569365, 5571725, 5597481, 5597734, 5616227, 5633171, 5647976, 5660727, 5667657, 5739422, 5773615, 5785856, 5792331, 5801302, 5843311, 5865994, 5914025, 5925253, 5936003, 5968363, 6001081, 6027643, 6036921, 6045846, 6060525, 6074541, 6077434, 6225129, 6248798, 6315954, 6316270, 6316271, 6325976, 6328885, 6425284, 6436719, 6495371, 6508985, 6562628, 6610546, 6623630, 6645378, 6682701, 6752927, 6783645, 6808608, 6813929, 6858435, 6867295, 6890372, 6918595, 6949186, 6955922, 7074331, 7074491, 7147891, 7153476]"
854,854,6314,2010,K-Tron International Inc,10375808.0,"[4194649, 4275808, 4512428, 4524886, 4579252, 4635819, 4712669, 4738325, 4775949, 4811835, 4819015, 4893262, 4913281, 4954975, 4983090, 5000274, 5000275]"
855,855,6314,2010,K-Tron International Inc,10171102.0,"[3944050, 3985266, 4071102, 4089407]"
856,856,6370,2010,Keithley Instruments Inc,11016727.0,"[3979642, 4598253, 4843619, 4916727, 5039934, 5103389, 5144154, 5146100, 5386188, 5490325, 5508526, 5519328, 5559482, 5594247, 5606250, 5644115, 5661310, 5808475, 5834941, 5886530, 5918194, 5994947, 5999002, 6069484, 6204647, 6522158, 6900649, 7009486]"
857,857,9340,2010,Valeant Pharmaceuticals International Inc,12843902.0,"[6743902, 7056895]"
858,858,12233,2010,Genzyme Corp,11278544.0,"[5037305, 5178544]"
859,859,12233,2010,Genzyme Corp,21986051.0,[5886051]
860,860,12233,2010,Genzyme Corp,11200676.0,"[5040677, 5100676, 5145770]"
861,861,12233,2010,Genzyme Corp,11733134.0,"[5571676, 5633134, 5849483]"
862,862,12233,2010,Genzyme Corp,12442591.0,"[6342591, 6575888, 6596699, 6613432, 6765069, 6921811]"
863,863,15106,2010,Beckman Coulter Inc,12284990.0,"[5855545, 5856182, 5863746, 5882596, 5900132, 5955582, 5961086, 5969814, 5981185, 5985037, 5985218, 5985567, 5998220, 6001230, 6008059, 6013789, 6017767, 6021253, 6024687, 6027691, 6037124, 6060022, 6062407, 6069014, 6080253, 6087184, 6090553, 6099230, 6110630, 6110749, 6146833, 6149570, 6159749, 6165796, 6166371, 6168956, 6171869, 6180338, 6183408, 6184990, 6197598, 6207368, 6268141, 6277644, 6294064, 6316613, 6331632, 6335450, 6342326, 6366793, 6375818, 6387030, 6387672, 6388750, 6458067, 6465692, 6508921, 6520755, 6528321, 6534637, 6551788, 6562214, 6575900, 6593091, 6599482, 6627156, 6628395, 6629057, 6632614, 6660149, 6660233, 6664407, 6668284, 6699168, 6740257, 6746601, 6746648, 6755802, 6770277, 6770883, 6776961, 6777670, 6790412, 6790413, 6791077, 6793888, 6794647, 6800608, 6825041, 6838289, 6841379, 6843481, 6850633, 6861214, 6866826, 6867005, 6872521, 6887668, 6908226, 6913932, 6916658, 6919044, 6923895, 6927071, 6929401, 6929944, 6942972, 6946249, 6962817, 6962820, 6973845, 6984485, 6989175, 6995365, 7008792, 7026111, 7028831, 7057167, 7070740, 7075647, 7083936, 7095492, 7109036, 7113266, 7113285, 7118522, 7128838, 7128874, 7135341, 7141213]"
864,864,15106,2010,Beckman Coulter Inc,10127622.0,"[3937576, 3957547, 4027622, 4223558, 4225234]"
865,865,21066,2010,Medical Nutrition USA Inc,,
866,866,27997,2010,Applied Signal Technology Inc,,
867,867,29709,2010,Sonic Solutions,11736571.0,"[5636571, 5812790, 6047356, 6072878, 6882795, 6885624, 6904152, 6910038, 6963952, 6970595, 6973014, 6981273, 6983292, 6995805, 7038981, 7043312, 7114028, 7117230, 7117446, 7120735, 7136886, 7139763, 7145840]"
868,868,29939,2010,Biosphere Medical Inc,12435028.0,"[6335028, 6436424, 6660301, 6713646, 6790456, 6884905, 7060298, 7135593]"
869,869,61523,2010,ADAM Inc,,
870,870,64451,2010,Global Med Technologies Inc,,
871,871,65527,2010,Hypercom Corp,11796909.0,"[5696909, 5844219, 5969319, 6631136]"
872,872,66198,2010,BMP Sunstone Corp,,
873,873,112033,2010,King Pharmaceuticals Inc,11968721.0,"[5658259, 5713866, 5716348, 5868721, 6210369, 6641561, 6656150, 6702778, 6770052, 6953445]"
